author_name,text_title,event_id,start_page_event,end_page_event,page_event_number,line,text_place_title,temporality,narrative_status,interaction,specific_interaction,violence,harmony,conflict,character_id,family_name,given_name,nickname,page_first_mentioned,gender,number,religion,relig_att_char,religious_conversion,vitality,cause_of_death,non-human,country_of_birth,presentmentioned,char_story_title,place_name,location_modality,location_religion,relig_att_loc,geolocation,ontology,location_name,mentioned,location_country,wkt,collection_id,collection_recordtitle,author_birth_location,gender_author,country_of_birth_author,birth_date,text_place_id,location_id,author_id,author_birth_place_id
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,5955,63,63,12,the Government High School,"Government High School, Rawalpindi in Gul Mohammad Third-Timer",1 Pre-Partition (before 1947-08-14),Remembered,Neither,NA,NA,NA,NA,3591,Mohammad,Gul Mohammad,Gul Mohammad Third-Timer,59,Male,Single,Muslim,Self-identified,NA,NA,NA,FALSE,NA,Present,"Mohammad, Gul Mohammad in Gul Mohammad Third-Timer","Government High School, Rawalpindi",Public,Unaffiliated,NA,TRUE,Imported,"Government High School, Rawalpindi",FALSE,British India,POINT(73.0614 33.621057),3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,3625,6812,3152,3108
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,5956,63,63,13,set off through the fields to Tarlahi.,Tarlahi Village in Gul Mohammad Third-Timer,1 Pre-Partition (before 1947-08-14),Remembered,Neither,NA,NA,NA,NA,3591,Mohammad,Gul Mohammad,Gul Mohammad Third-Timer,59,Male,Single,Muslim,Self-identified,NA,NA,NA,FALSE,NA,Present,"Mohammad, Gul Mohammad in Gul Mohammad Third-Timer",Tarlahi Village,Geographical reference,Unknown,NA,CREATED,Imported,Tarlahi village,NA,Pakistan,POINT(73.059181 33.612497),3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,3627,4891,3152,3108
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,5959,63,63,14,My heart sank,Narrator's house in Gul Mohammad Third-Timer,1 Pre-Partition (before 1947-08-14),Remembered,Neither,NA,NA,NA,NA,3603,Narrator,Unknown,NA,59,Male,Single,Sikh,Self-identified,NA,NA,NA,FALSE,NA,Present,"Narrator, Unknown in Gul Mohammad Third-Timer",Narrator's house,Private,Sikh,Self-identified,CREATED,NA,Tarlahi village,NA,Pakistan,POINT(73.059181 33.612497),3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,3631,4891,3152,3108
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,5960,63,63,15,Well into the night I sat scared stiff in my be,Narrator's house in Gul Mohammad Third-Timer,1 Pre-Partition (before 1947-08-14),Remembered,Neither,NA,NA,NA,NA,3603,Narrator,Unknown,NA,59,Male,Single,Sikh,Self-identified,NA,NA,NA,FALSE,NA,Present,"Narrator, Unknown in Gul Mohammad Third-Timer",Narrator's house,Private,Sikh,Self-identified,CREATED,NA,Tarlahi village,NA,Pakistan,POINT(73.059181 33.612497),3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,3631,4891,3152,3108
"Sikdar, Sunanda",A Life Long Ago,5971,117,117,4,"Despite these predictions, it was I",Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Neither,NA,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5972,117,117,5,"After this, people said that the reason",Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present,NA,Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5975,117,117,6,"Actually, I had learnt about religious matters",Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Neither,NA,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5975,117,117,6,"Actually, I had learnt about religious matters",Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Neither,NA,NA,NA,NA,5976,Yadali,Yadali kaka,NA,5,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Yadali, Yadali kaka in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5975,117,117,6,"Actually, I had learnt about religious matters",Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Neither,NA,NA,NA,NA,5977,Sobahan,Sobahan dada,NA,78,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Sobahan, Sobahan dada in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5980,117,117,7,Yadali kaka had told me that Islam,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Positive,Religion,NA,NA,NA,5976,Yadali,Yadali kaka,NA,5,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Yadali, Yadali kaka in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5980,117,117,7,Yadali kaka had told me that Islam,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Positive,Religion,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5981,117,117,8,And Kaka had told me about a person,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Positive,Religion,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5981,117,117,8,And Kaka had told me about a person,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Positive,Religion,NA,NA,NA,5976,Yadali,Yadali kaka,NA,5,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Yadali, Yadali kaka in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5982,117,117,8,"Rabindranath, the famous poet from Hindustan, had written",Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Positive,Religion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present,NA,Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5983,117,117,9,I wanted to know what a play was,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Neither,NA,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5983,117,117,9,I wanted to know what a play was,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Neither,NA,NA,NA,NA,5976,Yadali,Yadali kaka,NA,5,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Yadali, Yadali kaka in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5984,118,118,1,While Yadali kaka told me about Islam,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Positive,Religion,NA,NA,NA,5977,Sobahan,Sobahan dada,NA,78,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Sobahan, Sobahan dada in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5984,118,118,1,While Yadali kaka told me about Islam,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Positive,Religion,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5985,118,118,2,Sobahan dada said that if people had listened,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Positive,Religion,NA,NA,NA,5977,Sobahan,Sobahan dada,NA,78,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Sobahan, Sobahan dada in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5985,118,118,2,Sobahan dada said that if people had listened,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Positive,Religion,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5986,118,118,3,Sobahan dada also said that in Hindustan,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Positive,Religion,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5986,118,118,3,Sobahan dada also said that in Hindustan,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Positive,Religion,NA,NA,NA,5977,Sobahan,Sobahan dada,NA,78,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Sobahan, Sobahan dada in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5987,118,118,4,I knew that there had been terrible riots,Noakhali in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Negative,Religion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present,NA,Noakhali,Geographical reference,NA,NA,CREATED,Imported,Noakhali,TRUE,Bangladesh,POINT(91.101733 22.824638),NA,NA,Digpait,Female,East Pakistan,NA,5988,5696,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5989,118,118,5,Sobhan dada said that Muslims had tortured,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Neither,NA,NA,NA,NA,5977,Sobahan,Sobahan dada,NA,78,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Sobahan, Sobahan dada in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5989,118,118,5,Sobhan dada said that Muslims had tortured,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Neither,NA,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5994,118,118,6,"“Daya, just see,” Sobahan dada had said",Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Negative,Religion,NA,NA,NA,5977,Sobahan,Sobahan dada,NA,78,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Sobahan, Sobahan dada in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5994,118,118,6,"“Daya, just see,” Sobahan dada had said",Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Negative,Religion,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5997,118,118,7,"However, I am unhappy that Muslims felt",Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Neither,NA,NA,NA,NA,5977,Sobahan,Sobahan dada,NA,78,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Sobahan, Sobahan dada in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5997,118,118,7,"However, I am unhappy that Muslims felt",Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Neither,NA,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5999,118,118,8,Your father and mine are close friends.,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Positive,Religion,NA,NA,NA,5977,Sobahan,Sobahan dada,NA,78,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Sobahan, Sobahan dada in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,5999,118,118,8,Your father and mine are close friends.,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Positive,Religion,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sarna, Mohinder Singh",Azaan,6000,152,152,3,And only last week,Islamabad in Azaan,3 Post-Partition (1948-03-01 -- 1971-12-16),Remembered,Positive,NA,NA,NA,NA,5358,Ahmad,Bashir,NA,151,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Ahmad, Bashir in Azaan",Islamabad,Geographical reference,NA,NA,TRUE,NA,Islamabad,NA,Pakistan,POINT(73.047885 33.68442),3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,5390,5916,3152,3108
"Sikdar, Sunanda",A Life Long Ago,6001,118,118,9,Bono kaka will come next year from Hindustan,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Neither,NA,NA,NA,NA,5977,Sobahan,Sobahan dada,NA,78,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Sobahan, Sobahan dada in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,6001,118,118,9,Bono kaka will come next year from Hindustan,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Neither,NA,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,6003,72,72,1,They came softly at night.,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),NA,Positive,NA,NA,NA,NA,6005,Ailakeshi,Ailakeshi,NA,72,Female,Single,Hindu,Speculation,NA,NA,NA,NA,NA,Present,"Ailakeshi, Ailakeshi in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,6003,72,72,1,They came softly at night.,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),NA,Positive,NA,NA,NA,NA,5849,Dayamoyee's mother,Unknown,NA,2,Female,Single,Hindu,Other-identified,NA,NA,NA,NA,NA,Present,"Dayamoyee's mother, Unknown in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,6003,72,72,1,They came softly at night.,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),NA,Positive,NA,NA,NA,NA,6008,Unknown,Ailakeshi's Mother,NA,72,Female,Single,Hindu,Speculation,NA,Dead,~Other,NA,NA,Present,"Unknown, Ailakeshi's Mother in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,6004,118,118,9,and in preparation for his visit,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Neither,NA,NA,NA,NA,5977,Sobahan,Sobahan dada,NA,78,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Sobahan, Sobahan dada in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,6004,118,118,9,and in preparation for his visit,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Neither,NA,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,6009,118,118,9,and in preparation for his visit,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Neither,NA,NA,NA,NA,5977,Sobahan,Sobahan dada,NA,78,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Sobahan, Sobahan dada in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,6009,118,118,9,and in preparation for his visit,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Neither,NA,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,6011,118,118,11,"However, if my father invites him to our house",Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Negative,Religion,NA,NA,NA,5977,Sobahan,Sobahan dada,NA,78,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Sobahan, Sobahan dada in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,6011,118,118,11,"However, if my father invites him to our house",Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Negative,Religion,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,6017,2,2,4,My foster mother often pronounced judgements,Dighpait in A Life Long Ago,4 Long Partition (after 1971-12-16),Narrated,Negative,Religion,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,6017,2,2,4,My foster mother often pronounced judgements,Dighpait in A Life Long Ago,4 Long Partition (after 1971-12-16),Narrated,Negative,Religion,NA,NA,NA,6018,Dayamoyee's Foster Mother,Snehalata,"Buri, Pishima",2,Female,Single,Hindu,Speculation,NA,NA,NA,NA,NA,Present,"Dayamoyee's Foster Mother, Snehalata in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,6020,118,118,12,the zamindar will excommunicate him and ensure,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Negative,Religion,NA,NA,NA,5977,Sobahan,Sobahan dada,NA,78,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Sobahan, Sobahan dada in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,6020,118,118,12,the zamindar will excommunicate him and ensure,Dighpait in A Life Long Ago,3 Post-Partition (1948-03-01 -- 1971-12-16),Told,Negative,Religion,NA,NA,NA,5821,Unknown,Dayamoyee,"Kakan, Sunanda",1,Female,Single,Hindu,Self-identified,NA,NA,NA,NA,Bangladesh,Present,"Unknown, Dayamoyee in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
"Sikdar, Sunanda",A Life Long Ago,6025,3,3,1,Dada would walk miles on an,Dighpait in A Life Long Ago,4 Long Partition (after 1971-12-16),Remembered,Neither,NA,NA,NA,NA,5820,Sheikh,Majam,Dada,1,Male,Single,Muslim,Other-identified.Character other-attributed,NA,Dies,NA,FALSE,Bangladesh,Present,"Sheikh, Majam in A Life Long Ago",Dighpait,Public,NA,NA,CREATED,NA,Digpait,NA,Bangladesh,POINT(89.92508 24.764793),NA,NA,Digpait,Female,East Pakistan,NA,5855,5817,5816,5817
