author_name,text_title,event_id,start_page_event,end_page_event,page_event_number,line,text_place_title,temporality,narrative_status,interaction,specific_interaction,violence,harmony,conflict,character_id,family_name,given_name,nickname,page_first_mentioned,gender,number,religion,relig_att_char,religious_conversion,vitality,cause_of_death,non-human,country_of_birth,presentmentioned,char_story_title,place_name,location_modality,location_religion,relig_att_loc,geolocation,ontology,location_name,mentioned,location_country,wkt,collection_id,collection_recordtitle,author_birth_location,gender_author,country_of_birth_author,birth_date,text_place_id,location_id,author_id,author_birth_place_id
"Sarna, Mohinder Singh",Ek Onkar Satnam - 1935,4615,135,135,5,"When he got back, he noticed that instead of lying on her bed Zeenat",Baqir's house in Ek Onkar Satnam - 1935,NA,Narrated,NA,NA,NA,NA,NA,4483,Hussain,Baqir,NA,127,Male,Single,Muslim,Self-identified,NA,NA,NA,FALSE,NA,Present,"Hussain, Baqir in Ek Onkar Satnam - 1935",Baqir's house,Private,NA,NA,TRUE,Invented,Daultala,NA,Pakistan,POINT(73.142336 33.191841),NA,NA,Delhi,Male,British India,NA,4505,6834,3152,3108
"Sarna, Mohinder Singh",Ek Onkar Satnam - 1935,4617,136,136,1,What he saw when he looked up,Baqir's house in Ek Onkar Satnam - 1935,NA,Narrated,NA,NA,NA,NA,NA,4483,Hussain,Baqir,NA,127,Male,Single,Muslim,Self-identified,NA,NA,NA,FALSE,NA,Present,"Hussain, Baqir in Ek Onkar Satnam - 1935",Baqir's house,Private,NA,NA,TRUE,Invented,Daultala,NA,Pakistan,POINT(73.142336 33.191841),NA,NA,Delhi,Male,British India,NA,4505,6834,3152,3108
"Sarna, Mohinder Singh",Ek Onkar Satnam - 1935,4617,136,136,1,What he saw when he looked up,Baqir's house in Ek Onkar Satnam - 1935,NA,Narrated,NA,NA,NA,NA,NA,4484,Hussain,Zeenat,NA,127,Female,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Present,"Hussain, Zeenat in Ek Onkar Satnam - 1935",Baqir's house,Private,NA,NA,TRUE,Invented,Daultala,NA,Pakistan,POINT(73.142336 33.191841),NA,NA,Delhi,Male,British India,NA,4505,6834,3152,3108
"Sarna, Mohinder Singh",Ek Onkar Satnam - 1935,4618,135,135,6,‘I think my fever has gone.’ Zeenat pulled back her sleeve and extended her arm.,Baqir's house in Ek Onkar Satnam - 1935,NA,Narrated,NA,NA,NA,NA,NA,4483,Hussain,Baqir,NA,127,Male,Single,Muslim,Self-identified,NA,NA,NA,FALSE,NA,Present,"Hussain, Baqir in Ek Onkar Satnam - 1935",Baqir's house,Private,NA,NA,TRUE,Invented,Daultala,NA,Pakistan,POINT(73.142336 33.191841),NA,NA,Delhi,Male,British India,NA,4505,6834,3152,3108
"Sarna, Mohinder Singh",Ek Onkar Satnam - 1935,4618,135,135,6,‘I think my fever has gone.’ Zeenat pulled back her sleeve and extended her arm.,Baqir's house in Ek Onkar Satnam - 1935,NA,Narrated,NA,NA,NA,NA,NA,4484,Hussain,Zeenat,NA,127,Female,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Present,"Hussain, Zeenat in Ek Onkar Satnam - 1935",Baqir's house,Private,NA,NA,TRUE,Invented,Daultala,NA,Pakistan,POINT(73.142336 33.191841),NA,NA,Delhi,Male,British India,NA,4505,6834,3152,3108
"Manto, Saadat Hasan",Jinnah Sahib,4625,90,90,1,"The Quaid had three sisters, Fatima, Rehmat",Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,NA,NA,4206,Azad,Mohammad Hanif,NA,80,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Present,"Azad, Mohammad Hanif in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4626,90,90,5,I once saw him in Bombay.,Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,NA,NA,4206,Azad,Mohammad Hanif,NA,80,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Present,"Azad, Mohammad Hanif in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4627,90,90,2,"Before the historic Gandhi-Jinnah meeting,",Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,Religion,NA,4206,Azad,Mohammad Hanif,NA,80,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Present,"Azad, Mohammad Hanif in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4629,90,91,4,The only indoor sport the Quaid-e-Azam,Bombay in Jinnah Sahib,NA,Remembered,NA,NA,NA,NA,NA,4206,Azad,Mohammad Hanif,NA,80,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Present,"Azad, Mohammad Hanif in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4630,91,92,1,"According to Azad, the Quaid-e-Azam avoided",Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,NA,NA,4548,Manto,Saadat Hasan,NA,80,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Manto, Saadat Hasan in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4630,91,92,1,"According to Azad, the Quaid-e-Azam avoided",Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,NA,NA,4206,Azad,Mohammad Hanif,NA,80,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Present,"Azad, Mohammad Hanif in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4631,92,92,1,Azad said the Quaid’s best friend,Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,Interpersonal,Interpersonal,4206,Azad,Mohammad Hanif,NA,80,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Present,"Azad, Mohammad Hanif in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4631,92,92,1,Azad said the Quaid’s best friend,Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,Interpersonal,Interpersonal,4548,Manto,Saadat Hasan,NA,80,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Manto, Saadat Hasan in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4632,92,93,2,Once I came home very late,Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,NA,Interpersonal,4206,Azad,Mohammad Hanif,NA,80,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Present,"Azad, Mohammad Hanif in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4632,92,93,2,Once I came home very late,Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,NA,Interpersonal,4207,Jinnah,Muhammad Ali,NA,80,Male,Single,Muslim,Nominal,NA,Dies,Age-related,NA,NA,Present,"Jinnah, Muhammad Ali in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4633,93,93,1,Four months later when he came to,Delhi in Jinnah Sahib,NA,Told,NA,NA,NA,Caste,NA,4206,Azad,Mohammad Hanif,NA,80,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Present,"Azad, Mohammad Hanif in Jinnah Sahib",Delhi,Geographical reference,NA,NA,TRUE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4553,NA,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4634,93,93,2,I asked Azad if he had ever heard,Bombay in Jinnah Sahib,NA,Narrated,NA,NA,NA,NA,NA,4548,Manto,Saadat Hasan,NA,80,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Manto, Saadat Hasan in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4634,93,93,2,I asked Azad if he had ever heard,Bombay in Jinnah Sahib,NA,Narrated,NA,NA,NA,NA,NA,4206,Azad,Mohammad Hanif,NA,80,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Present,"Azad, Mohammad Hanif in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4635,93,93,3,Mohammad Hanif Azad is alive in the Pakistan,Punjab in Jinnah Sahib,NA,Narrated,NA,NA,NA,NA,NA,4548,Manto,Saadat Hasan,NA,80,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Manto, Saadat Hasan in Jinnah Sahib",Punjab,Geographical reference,Muslim,NA,TRUE,NA,Punjab in Pakistan,NA,Pakistan,POINT(72.709716 31.170406),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4636,4637,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4638,93,93,4,Last time I spoke to him about the,Pakistan in Jinnah Sahib,NA,Told,NA,NA,NA,NA,NA,4548,Manto,Saadat Hasan,NA,80,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Manto, Saadat Hasan in Jinnah Sahib",Pakistan,Geographical reference,Muslim,NA,TRUE,NA,Pakistan,NA,Pakistan,POINT(67.718705 28.176072),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4639,4640,3156,3157
"Manto, Saadat Hasan",Proper Use,4642,144,144,2,"When the police arrived, everyone ran",Unidentified in Proper Use,NA,Narrated,NA,NA,NA,NA,Religion,3968,Pathan,Unknown,NA,144,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Pathan, Unknown in Proper Use",Unidentified,Liminal,NA,NA,FALSE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3977,NA,3156,3157
"Manto, Saadat Hasan",Proper Use,4642,144,144,2,"When the police arrived, everyone ran",Unidentified in Proper Use,NA,Narrated,NA,NA,NA,NA,Religion,3969,Police,Unknown,NA,144,Male,Group,Unknown,NA,NA,NA,NA,FALSE,NA,Present,"Police, Unknown in Proper Use",Unidentified,Liminal,NA,NA,FALSE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3977,NA,3156,3157
"Manto, Saadat Hasan",Proper Use,4643,144,144,3,"With much pride, he showed his friends the",Unidentified in Proper Use,NA,Narrated,NA,NA,NA,NA,NA,3968,Pathan,Unknown,NA,144,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Pathan, Unknown in Proper Use",Unidentified,Liminal,NA,NA,FALSE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3977,NA,3156,3157
"Manto, Saadat Hasan",Proper Use,4643,144,144,3,"With much pride, he showed his friends the",Unidentified in Proper Use,NA,Narrated,NA,NA,NA,NA,NA,3971,Friends of the Pathan,Unknown,NA,144,Unknown,Group,Muslim,Speculation,NA,NA,NA,NA,NA,Present,"Friends of the Pathan, Unknown in Proper Use",Unidentified,Liminal,NA,NA,FALSE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3977,NA,3156,3157
"Manto, Saadat Hasan",Three Simple Statements,4650,78,78,1,He was once constrained to go into this,Mootri in Three Simple Statements,NA,Narrated,NA,NA,NA,NA,NA,4645,Unnamed male protagonist,Unknown,NA,78,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Unnamed male protagonist, Unknown in Three Simple Statements",Mootri,Geographical reference,Unknown,NA,CREATED,NA,Mootri,TRUE,India,POINT(72.815608 18.958908),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4651,4648,3156,3157
"Manto, Saadat Hasan",Three Simple Statements,4652,78,78,2,"A few days later, he found himself visiting",Mootri in Three Simple Statements,NA,Narrated,NA,NA,NA,NA,NA,4645,Unnamed male protagonist,Unknown,NA,78,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Unnamed male protagonist, Unknown in Three Simple Statements",Mootri,Geographical reference,Unknown,NA,CREATED,NA,Mootri,TRUE,India,POINT(72.815608 18.958908),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4651,4648,3156,3157
"Manto, Saadat Hasan",Three Simple Statements,4653,78,79,3,"Some time later, Mahatma Gandhi was granted unconditional",British India in Three Simple Statements,NA,Narrated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present,NA,British India,Geographical reference,NA,NA,CREATED,NA,India,TRUE,India,POINT(78.96288 20.593684),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4654,2993,3156,3157
"Manto, Saadat Hasan",Three Simple Statements,4655,79,79,1,He went for the third time to the,Mootri in Three Simple Statements,NA,Narrated,NA,NA,NA,NA,NA,4645,Unnamed male protagonist,Unknown,NA,78,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Unnamed male protagonist, Unknown in Three Simple Statements",Mootri,Geographical reference,Unknown,NA,CREATED,NA,Mootri,TRUE,India,POINT(72.815608 18.958908),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4651,4648,3156,3157
"Manto, Saadat Hasan",The Great Divide,4656,105,105,1,"Karim Dad went out, spending the rest",Karim's field in The Great Divide,NA,NA,NA,NA,NA,NA,NA,4526,Dad,Karim,Keemay,101,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Dad, Karim in The Great Divide",Karim's field,Public,NA,NA,MAYBE,NA,Punjab - India,NA,India,POINT(75.341218 31.147131),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4578,3448,3156,3157
"Manto, Saadat Hasan",The Great Divide,4656,105,105,1,"Karim Dad went out, spending the rest",Karim's field in The Great Divide,NA,NA,NA,NA,NA,NA,NA,4535,Nathoo,Chaudhry,NA,105,Male,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Present,"Nathoo, Chaudhry in The Great Divide",Karim's field,Public,NA,NA,MAYBE,NA,Punjab - India,NA,India,POINT(75.341218 31.147131),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4578,3448,3156,3157
"Manto, Saadat Hasan",The Great Divide,4656,105,105,1,"Karim Dad went out, spending the rest",Karim's field in The Great Divide,NA,NA,NA,NA,NA,NA,NA,4573,Nehru,Pandit,NA,105,Male,Single,Hindu,Definitional,NA,NA,NA,NA,NA,Present,"Nehru, Pandit in The Great Divide",Karim's field,Public,NA,NA,MAYBE,NA,Punjab - India,NA,India,POINT(75.341218 31.147131),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4578,3448,3156,3157
"Manto, Saadat Hasan",The Great Divide,4656,105,105,1,"Karim Dad went out, spending the rest",Karim's field in The Great Divide,NA,NA,NA,NA,NA,NA,NA,4529,Wife of Karim,Jeena,NA,102,Female,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Present,"Wife of Karim, Jeena in The Great Divide",Karim's field,Public,NA,NA,MAYBE,NA,Punjab - India,NA,India,POINT(75.341218 31.147131),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4578,3448,3156,3157
"Manto, Saadat Hasan",The Great Divide,4656,105,105,1,"Karim Dad went out, spending the rest",Karim's field in The Great Divide,NA,NA,NA,NA,NA,NA,NA,4534,Village midwife,Bakhto,NA,105,Female,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Present,"Village midwife, Bakhto in The Great Divide",Karim's field,Public,NA,NA,MAYBE,NA,Punjab - India,NA,India,POINT(75.341218 31.147131),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4578,3448,3156,3157
"Manto, Saadat Hasan",The Great Divide,4657,105,106,2,It made Karim Dad squirm in his seat to hear the old man go on and on.,Karim's house in The Great Divide,NA,NA,NA,NA,NA,NA,Interpersonal,4526,Dad,Karim,Keemay,101,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Dad, Karim in The Great Divide",Karim's house,Private,NA,NA,MAYBE,NA,Punjab - India,NA,India,POINT(75.341218 31.147131),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4579,3448,3156,3157
"Manto, Saadat Hasan",The Great Divide,4657,105,106,2,It made Karim Dad squirm in his seat to hear the old man go on and on.,Karim's house in The Great Divide,NA,NA,NA,NA,NA,NA,Interpersonal,4535,Nathoo,Chaudhry,NA,105,Male,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Present,"Nathoo, Chaudhry in The Great Divide",Karim's house,Private,NA,NA,MAYBE,NA,Punjab - India,NA,India,POINT(75.341218 31.147131),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4579,3448,3156,3157
"Manto, Saadat Hasan",Wages,4661,137,137,1,There was looting and rioting everywhere,Unknown in Wages,2 Partition (1947-08-15 -- 1948-02-28),Narrated,Negative,NA,Destruction of property,NA,NA,4141,Man with harmonium,Unknown,NA,137,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Man with harmonium, Unknown in Wages",Unknown,Liminal,Unknown,NA,MAYBE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4662,NA,3156,3157
"Manto, Saadat Hasan",Wages,4665,137,137,2,"A young boy went running by, cradling dozens of packets of papads in his arms",Unknown in Wages,2 Partition (1947-08-15 -- 1948-02-28),Narrated,Positive,NA,NA,NA,NA,4145,Young boy with papad,Unknown,NA,137,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Young boy with papad, Unknown in Wages",Unknown,Liminal,Unknown,NA,MAYBE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4662,NA,3156,3157
"Manto, Saadat Hasan",Wages,4665,137,137,2,"A young boy went running by, cradling dozens of packets of papads in his arms",Unknown in Wages,2 Partition (1947-08-15 -- 1948-02-28),Narrated,Positive,NA,NA,NA,NA,4146,Man with sewing machine,Unknown,NA,137,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Man with sewing machine, Unknown in Wages",Unknown,Liminal,Unknown,NA,MAYBE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4662,NA,3156,3157
"Manto, Saadat Hasan",Wages,4666,137,137,3,A gunnybag landed on the street with a thud,Unknown in Wages,2 Partition (1947-08-15 -- 1948-02-28),Narrated,Negative,NA,Destruction of property,NA,NA,4148,Man with hunting knife,Unknown,NA,137,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Man with hunting knife, Unknown in Wages",Unknown,Liminal,Unknown,NA,MAYBE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4662,NA,3156,3157
"Manto, Saadat Hasan",Wages,4666,137,137,3,A gunnybag landed on the street with a thud,Unknown in Wages,2 Partition (1947-08-15 -- 1948-02-28),Narrated,Negative,NA,Destruction of property,NA,NA,4150,Crowd of people around sugar,Unknown,NA,137,Unknown,Group,Unknown,NA,NA,NA,NA,NA,NA,Present,"Crowd of people around sugar, Unknown in Wages",Unknown,Liminal,Unknown,NA,MAYBE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4662,NA,3156,3157
"Manto, Saadat Hasan",Wages,4666,137,137,3,A gunnybag landed on the street with a thud,Unknown in Wages,2 Partition (1947-08-15 -- 1948-02-28),Narrated,Negative,NA,Destruction of property,NA,NA,4151,Naked man,Unknown,NA,137,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Naked man, Unknown in Wages",Unknown,Liminal,Unknown,NA,MAYBE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4662,NA,3156,3157
"Manto, Saadat Hasan",Wages,4667,137,138,1,From the top-floor window of a house overlooking the street,Unknown in Wages,2 Partition (1947-08-15 -- 1948-02-28),Narrated,Negative,NA,Destruction of property,NA,NA,4153,Person throwing muslin cloth out of a window,Unknown,NA,138,Unknown,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Person throwing muslin cloth out of a window, Unknown in Wages",Unknown,Liminal,Unknown,NA,MAYBE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4662,NA,3156,3157
"Manto, Saadat Hasan",Wages,4668,138,138,2,They finally managed to haul the big steel safe out of the house,Unknown in Wages,2 Partition (1947-08-15 -- 1948-02-28),Narrated,Negative,NA,NA,NA,NA,4156,People with steel safe,Unknown,NA,138,Unknown,Group,Unknown,NA,NA,NA,NA,NA,NA,Present,"People with steel safe, Unknown in Wages",Unknown,Liminal,Unknown,NA,MAYBE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4662,NA,3156,3157
"Manto, Saadat Hasan",Wages,4669,138,138,3,One man stepped out of a shop carrying several tins,Unknown in Wages,2 Partition (1947-08-15 -- 1948-02-28),Narrated,Neither,NA,NA,NA,NA,4154,Man with dry milk,Unknown,NA,138,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Man with dry milk, Unknown in Wages",Unknown,Liminal,Unknown,NA,MAYBE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4662,NA,3156,3157
"Manto, Saadat Hasan",Wages,4671,138,138,4,"‘Come on, boys, treat yourself to cool lemonade. It is summer time,’",Unknown in Wages,2 Partition (1947-08-15 -- 1948-02-28),Narrated,Negative,NA,NA,NA,NA,4157,Man with car tyre and lemonade,Unknown,NA,138,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Man with car tyre and lemonade, Unknown in Wages",Unknown,Liminal,Unknown,NA,MAYBE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4662,NA,3156,3157
"Manto, Saadat Hasan",Wages,4672,138,138,5,"Someone screamed, ‘Send for the fire brigade;",Unknown in Wages,2 Partition (1947-08-15 -- 1948-02-28),Narrated,Negative,NA,NA,NA,NA,4158,Person screaming about the fire brigade,Unknown,NA,138,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Person screaming about the fire brigade, Unknown in Wages",Unknown,Liminal,Unknown,NA,MAYBE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4662,NA,3156,3157
"Sarna, Mohinder Singh",From Khanni to Bhikhi,4683,162,163,163,Two mares caught up with Master Surat Singh,Bhikhi in From Khanni to Bhikhi,NA,NA,NA,NA,NA,NA,NA,4697,Singh,Surat,Master Surat Singh,162,Male,Single,Sikh,NA,NA,NA,NA,NA,NA,Present,"Singh, Surat in From Khanni to Bhikhi",Bhikhi,Geographical reference,Sikh,NA,MAYBE,Imported,Bhikhi,NA,India,POINT(75.534258 30.058203),3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,4691,6836,3152,3108
"Sarna, Mohinder Singh",From Khanni to Bhikhi,4683,162,163,163,Two mares caught up with Master Surat Singh,Bhikhi in From Khanni to Bhikhi,NA,NA,NA,NA,NA,NA,NA,4372,One of the members of the Muslim mob,Aslam,NA,163,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"One of the members of the Muslim mob, Aslam in From Khanni to Bhikhi",Bhikhi,Geographical reference,Sikh,NA,MAYBE,Imported,Bhikhi,NA,India,POINT(75.534258 30.058203),3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,4691,6836,3152,3108
"Sarna, Mohinder Singh",From Khanni to Bhikhi,4683,162,163,163,Two mares caught up with Master Surat Singh,Bhikhi in From Khanni to Bhikhi,NA,NA,NA,NA,NA,NA,NA,4698,One of the members of the muslim mob,Shaukat,NA,163,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"One of the members of the muslim mob, Shaukat in From Khanni to Bhikhi",Bhikhi,Geographical reference,Sikh,NA,MAYBE,Imported,Bhikhi,NA,India,POINT(75.534258 30.058203),3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,4691,6836,3152,3108
"Manto, Saadat Hasan",The Great Divide,4694,101,101,1,The 1947 upheavals came and went,Village in The Great Divide,NA,Narrated,NA,NA,NA,NA,Religion,4526,Dad,Karim,Keemay,101,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Dad, Karim in The Great Divide",Village,Public,Muslim,Speculation,MAYBE,NA,Punjab - India,NA,India,POINT(75.341218 31.147131),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4577,3448,3156,3157
"Manto, Saadat Hasan",The Great Divide,4696,101,102,2,All he knew was that he had,Village in The Great Divide,NA,Narrated,NA,NA,NA,NA,Religion,4526,Dad,Karim,Keemay,101,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,"Dad, Karim in The Great Divide",Village,Public,Muslim,Speculation,MAYBE,NA,Punjab - India,NA,India,POINT(75.341218 31.147131),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4577,3448,3156,3157
